scenario,num_agents,state_dim,mixing_depth,mean_action_budget,conflict_level,rho,competitive_extension,mean_target_overlap,sample_idx,agent_idx,model_name,regret,exact_best_index,model_best_index
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,9,0,residual_mlp,0.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,9,1,ground_truth,0.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,9,1,quantum_encoded,0.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,9,1,residual_mlp,0.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,10,0,ground_truth,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,10,0,quantum_encoded,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,10,0,residual_mlp,0.019038993619011624,4,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,10,1,ground_truth,0.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,10,1,quantum_encoded,0.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,10,1,residual_mlp,0.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,11,0,ground_truth,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,11,0,quantum_encoded,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,11,0,residual_mlp,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,11,1,ground_truth,0.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,11,1,quantum_encoded,0.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,11,1,residual_mlp,0.12223402023845764,1,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,12,0,ground_truth,0.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,12,0,quantum_encoded,0.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,12,0,residual_mlp,0.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,12,1,ground_truth,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,12,1,quantum_encoded,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,12,1,residual_mlp,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,13,0,ground_truth,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,13,0,quantum_encoded,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,13,0,residual_mlp,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,13,1,ground_truth,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,13,1,quantum_encoded,0.0,6,6
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,13,1,residual_mlp,0.0011653842102694045,6,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,14,0,ground_truth,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,14,0,quantum_encoded,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,14,0,residual_mlp,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,14,1,ground_truth,0.0,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,14,1,quantum_encoded,0.0,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,14,1,residual_mlp,0.0,2,2
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,15,0,ground_truth,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,15,0,quantum_encoded,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,15,0,residual_mlp,0.0001139367009808101,0,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,15,1,ground_truth,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,15,1,quantum_encoded,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,15,1,residual_mlp,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,16,0,ground_truth,0.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,16,0,quantum_encoded,0.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,16,0,residual_mlp,0.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,16,1,ground_truth,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,16,1,quantum_encoded,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,16,1,residual_mlp,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,17,0,ground_truth,0.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,17,0,quantum_encoded,0.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,17,0,residual_mlp,0.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,17,1,ground_truth,0.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,17,1,quantum_encoded,0.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,17,1,residual_mlp,0.0,11,11
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,18,0,ground_truth,0.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,18,0,quantum_encoded,0.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,18,0,residual_mlp,0.02646284821650491,1,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,18,1,ground_truth,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,18,1,quantum_encoded,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,18,1,residual_mlp,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,19,0,ground_truth,0.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,19,0,quantum_encoded,0.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,19,0,residual_mlp,0.0,8,8
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,19,1,ground_truth,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,19,1,quantum_encoded,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,19,1,residual_mlp,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,20,0,ground_truth,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,20,0,quantum_encoded,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,20,0,residual_mlp,0.00807903029620538,7,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,20,1,ground_truth,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,20,1,quantum_encoded,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,20,1,residual_mlp,0.13914746228751762,7,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,21,0,ground_truth,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,21,0,quantum_encoded,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,21,0,residual_mlp,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,21,1,ground_truth,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,21,1,quantum_encoded,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,21,1,residual_mlp,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,22,0,ground_truth,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,22,0,quantum_encoded,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,22,0,residual_mlp,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,22,1,ground_truth,0.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,22,1,quantum_encoded,0.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,22,1,residual_mlp,0.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,23,0,ground_truth,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,23,0,quantum_encoded,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,23,0,residual_mlp,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,23,1,ground_truth,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,23,1,quantum_encoded,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,23,1,residual_mlp,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,24,0,ground_truth,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,24,0,quantum_encoded,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,24,0,residual_mlp,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,24,1,ground_truth,0.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,24,1,quantum_encoded,0.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,24,1,residual_mlp,0.0,1,1
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,25,0,ground_truth,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,25,0,quantum_encoded,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,25,0,residual_mlp,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,25,1,ground_truth,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,25,1,quantum_encoded,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,25,1,residual_mlp,0.023782695317979274,4,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,26,0,ground_truth,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,26,0,quantum_encoded,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,26,0,residual_mlp,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,26,1,ground_truth,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,26,1,quantum_encoded,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,26,1,residual_mlp,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,27,0,ground_truth,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,27,0,quantum_encoded,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,27,0,residual_mlp,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,27,1,ground_truth,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,27,1,quantum_encoded,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,27,1,residual_mlp,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,28,0,ground_truth,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,28,0,quantum_encoded,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,28,0,residual_mlp,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,28,1,ground_truth,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,28,1,quantum_encoded,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,28,1,residual_mlp,0.0,3,3
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,29,0,ground_truth,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,29,0,quantum_encoded,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,29,0,residual_mlp,0.0,4,4
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,29,1,ground_truth,0.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,29,1,quantum_encoded,0.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,29,1,residual_mlp,0.0,9,9
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,30,0,ground_truth,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,30,0,quantum_encoded,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,30,0,residual_mlp,0.0,10,10
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,30,1,ground_truth,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,30,1,quantum_encoded,0.0,7,7
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,30,1,residual_mlp,0.007372785225169931,7,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,31,0,ground_truth,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,31,0,quantum_encoded,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,31,0,residual_mlp,0.0,0,0
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,31,1,ground_truth,0.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,31,1,quantum_encoded,0.0,5,5
medium_conflict,2,4,2,4.0,medium,0.5,False,0.2777641381838388,31,1,residual_mlp,0.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,0,0,ground_truth,0.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,0,0,quantum_encoded,0.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,0,0,residual_mlp,0.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,0,1,ground_truth,0.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,0,1,quantum_encoded,0.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,0,1,residual_mlp,0.11391282909579448,4,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,1,0,ground_truth,0.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,1,0,quantum_encoded,0.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,1,0,residual_mlp,0.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,1,1,ground_truth,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,1,1,quantum_encoded,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,1,1,residual_mlp,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,2,0,ground_truth,0.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,2,0,quantum_encoded,0.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,2,0,residual_mlp,0.0,6,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,2,1,ground_truth,0.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,2,1,quantum_encoded,0.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,2,1,residual_mlp,0.03350650139431832,4,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,3,0,ground_truth,0.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,3,0,quantum_encoded,0.0,9,9
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,3,0,residual_mlp,0.1424947817828305,9,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,3,1,ground_truth,0.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,3,1,quantum_encoded,0.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,3,1,residual_mlp,0.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,4,0,ground_truth,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,4,0,quantum_encoded,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,4,0,residual_mlp,0.0826098373234272,7,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,4,1,ground_truth,0.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,4,1,quantum_encoded,0.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,4,1,residual_mlp,0.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,5,0,ground_truth,0.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,5,0,quantum_encoded,0.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,5,0,residual_mlp,0.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,5,1,ground_truth,0.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,5,1,quantum_encoded,0.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,5,1,residual_mlp,0.3275666120986632,2,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,6,0,ground_truth,0.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,6,0,quantum_encoded,0.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,6,0,residual_mlp,0.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,6,1,ground_truth,0.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,6,1,quantum_encoded,0.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,6,1,residual_mlp,0.07943005561788741,10,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,7,0,ground_truth,0.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,7,0,quantum_encoded,0.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,7,0,residual_mlp,0.05397743245568387,1,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,7,1,ground_truth,0.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,7,1,quantum_encoded,0.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,7,1,residual_mlp,0.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,8,0,ground_truth,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,8,0,quantum_encoded,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,8,0,residual_mlp,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,8,1,ground_truth,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,8,1,quantum_encoded,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,8,1,residual_mlp,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,9,0,ground_truth,0.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,9,0,quantum_encoded,0.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,9,0,residual_mlp,0.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,9,1,ground_truth,0.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,9,1,quantum_encoded,0.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,9,1,residual_mlp,0.0,3,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,10,0,ground_truth,0.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,10,0,quantum_encoded,0.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,10,0,residual_mlp,0.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,10,1,ground_truth,0.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,10,1,quantum_encoded,0.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,10,1,residual_mlp,0.06297503939296611,0,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,11,0,ground_truth,0.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,11,0,quantum_encoded,0.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,11,0,residual_mlp,0.0,10,10
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,11,1,ground_truth,0.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,11,1,quantum_encoded,0.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,11,1,residual_mlp,0.0,2,2
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,12,0,ground_truth,0.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,12,0,quantum_encoded,0.0,5,5
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,12,0,residual_mlp,0.04676783821410635,5,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,12,1,ground_truth,0.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,12,1,quantum_encoded,0.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,12,1,residual_mlp,0.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,13,0,ground_truth,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,13,0,quantum_encoded,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,13,0,residual_mlp,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,13,1,ground_truth,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,13,1,quantum_encoded,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,13,1,residual_mlp,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,14,0,ground_truth,0.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,14,0,quantum_encoded,0.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,14,0,residual_mlp,0.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,14,1,ground_truth,0.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,14,1,quantum_encoded,0.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,14,1,residual_mlp,0.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,15,0,ground_truth,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,15,0,quantum_encoded,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,15,0,residual_mlp,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,15,1,ground_truth,0.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,15,1,quantum_encoded,0.0,11,11
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,15,1,residual_mlp,0.16345617726282502,11,6
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,16,0,ground_truth,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,16,0,quantum_encoded,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,16,0,residual_mlp,0.10409017408481089,7,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,16,1,ground_truth,0.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,16,1,quantum_encoded,0.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,16,1,residual_mlp,0.0,1,1
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,17,0,ground_truth,0.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,17,0,quantum_encoded,0.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,17,0,residual_mlp,0.0,4,4
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,17,1,ground_truth,0.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,17,1,quantum_encoded,0.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,17,1,residual_mlp,0.0,8,8
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,18,0,ground_truth,0.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,18,0,quantum_encoded,0.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,18,0,residual_mlp,0.0,0,0
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,18,1,ground_truth,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,18,1,quantum_encoded,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,18,1,residual_mlp,0.05817795744981402,7,3
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,19,0,ground_truth,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,19,0,quantum_encoded,0.0,7,7
deep_high_conflict,2,4,3,4.0,high,0.15,False,0.2955673043547043,19,0,residual_mlp,0.0,7,7
